"","PC1","PC2","PC3","X","sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","two_species"
"38",2.59872786905222,-0.270426273933882,1.47572608380028,38,"syma_megarhyncha_79827_44k.wav",2,4.635127799,1.86378481,0.322650165,1.866019417,1.761812298,1.941316073,0.179503776,4.45549365,27.38209827,0.893743601,0.417123331,1.844012945,1.86378481,1.649642123,0.187659574,2.94,1.844407895,0.947460938,2.928515625,1.981054688,0.077233996,0.947460938,1.378125,0.092913093,"megarhyncha"
"39",3.57211146605357,5.85408728714404,0.0596039817193218,39,"syma_megarhyncha_79827_44k.wav",3,0.63122491,1.945317148,0.571556206,1.838351823,1.489698891,2.464342314,0.974643423,1.315648646,5.638416393,0.972957339,0.802499002,1.618066561,1.945317148,1.451069811,0.173622047,2.94,1.673209635,0.947460938,2.842382813,1.894921875,0.277015437,2.41171875,0.947460938,-2.319708539,"megarhyncha"
"40",0.949694015660987,-3.34101260860115,-1.2882667737848,40,"syma_megarhyncha_79830_44k.wav",1,4.19071017,1.968843486,0.216677606,1.994869347,1.901801694,2.06216442,0.160362725,4.558841331,31.23225491,0.835532802,0.21110378,2.044744064,1.968843486,1.661060712,0.175697211,2.94,2.019814453,1.808789063,2.239453125,0.430664063,0.164345404,2.153320313,1.894921875,-0.061659821,"megarhyncha"
"41",-0.247512959440573,1.09481410001509,0.14281251108763,41,"syma_torotoro_141993_44k.wav",2,1.582018443,2.11199226,0.415749016,2.191274107,2.005374644,2.357571925,0.352197281,3.561997027,19.87722557,0.925929541,0.575642611,2.191906418,2.11199226,2.065796255,0.17854251,2.94,2.254019704,1.378125,2.75625,1.378125,0.081944444,2.497851563,1.72265625,-0.490003967,"torotoro"
"42",-1.57574024593925,-1.09926382007535,1.26816376581488,42,"syma_torotoro_141993_44k.wav",4,1.6755332,2.227201823,0.234294437,2.266487616,2.117278424,2.360190988,0.242912563,3.418924304,17.20951141,0.85906763,0.230605444,2.322590272,2.227201823,2.191110372,0.1743083,2.94,2.27713623,1.464257813,2.75625,1.291992188,0.047552448,2.497851563,1.808789063,-0.411249685,"torotoro"
"43",-1.3948814057403,-0.854192415569955,1.49478187138988,43,"syma_torotoro_141993_44k.wav",5,1.656440226,2.217821095,0.243685566,2.242149758,2.110507246,2.36352657,0.253019324,3.287930573,15.53815491,0.861514149,0.245180247,2.290458937,2.217821095,2.117602467,0.184518828,2.94,2.263715889,1.378125,2.75625,1.378125,0.044769504,2.497851563,1.72265625,-0.467988703,"torotoro"
"44",-0.897248760325506,-0.193745858104825,0.74679283169312,44,"syma_torotoro_141993_44k.wav",8,1.666576282,2.156887953,0.318953225,2.217521752,2.056705671,2.347734773,0.291029103,3.218545142,14.88228155,0.888178296,0.373622213,2.356135614,2.156887953,2.065416734,0.1743083,2.75625,2.262341565,1.550390625,2.75625,1.205859375,0.051307847,2.583984375,1.72265625,-0.516824903,"torotoro"
"45",-1.12133305715665,-0.886528796145599,1.87777902843287,45,"syma_torotoro_141993_44k.wav",9,1.831746382,2.207637024,0.263850311,2.267267267,2.110565111,2.352443352,0.241878242,4.237355312,27.69219503,0.866593909,0.270546575,2.348621349,2.207637024,2.130321629,0.175,2.94,2.251522691,0.947460938,2.75625,1.808789063,0.03998779,2.497851563,1.72265625,-0.423200133,"torotoro"
"46",-1.21594105063205,0.513070281221756,1.91309156538825,46,"syma_torotoro_142010_44k.wav",26,1.47773255,2.231628344,0.349873736,2.313028765,2.15465313,2.440947547,0.286294416,2.937780464,13.22211075,0.887036741,0.321249987,2.253468697,2.231628344,1.828184961,0.212019231,2.94,2.29099717,1.205859375,2.75625,1.550390625,0.095238095,2.670117188,1.291992188,-0.932594332,"torotoro"
"47",-3.06847330284573,-1.14930795622961,1.21765891543641,47,"syma_torotoro_142010_44k.wav",28,1.484036405,2.355096906,0.25038311,2.407681941,2.245283019,2.506738544,0.261455526,3.517699152,17.50050478,0.856957516,0.217250185,2.430592992,2.355096906,2.150326025,0.207042254,2.94,2.380521038,1.72265625,2.842382813,1.119726563,0.05006105,2.842382813,1.981054688,-0.58039555,"torotoro"
"48",-2.02588974736108,-1.07853306482495,0.613937496120544,48,"syma_torotoro_142010_44k.wav",29,1.696440051,2.271518575,0.26326186,2.306603774,2.147995283,2.447523585,0.299528302,3.128580012,15.71423432,0.876888572,0.250647884,2.257075472,2.271518575,2.027796348,0.217241379,2.75625,2.32735579,1.72265625,2.670117188,0.947460938,0.059561129,2.670117188,2.0671875,-0.355408779,"torotoro"
"49",-2.00289223980416,-0.116608521450915,0.819933649664456,49,"syma_torotoro_142010_44k.wav",34,1.50950126,2.266984936,0.313693089,2.338634858,2.172962227,2.458581842,0.285619616,3.158394429,15.93397394,0.882045317,0.320492935,2.391650099,2.266984936,1.78427942,0.175697211,2.94,2.335524339,1.636523438,2.75625,1.119726563,0.070960048,2.670117188,2.0671875,-0.39942311,"torotoro"
"50",-2.45485179724745,-2.36398832642008,0.447829310444444,50,"syma_torotoro_142010_44k.wav",39,1.561519405,2.325708778,0.259984598,2.386290839,2.253042921,2.465727098,0.212684177,4.744923653,37.83915979,0.852374522,0.22775992,2.432415119,2.325708778,2.038566188,0.18,2.75625,2.358367829,1.808789063,2.75625,0.947460938,0.066985646,2.670117188,1.808789063,-0.551596171,"torotoro"
"51",-4.3237476123726,-0.3361784123982,-0.512494018213741,51,"syma_torotoro_163668_44k.wav",2,1.234739536,2.518064446,0.341041973,2.624949372,2.461320373,2.710814095,0.249493722,3.551171307,19.79476409,0.87742386,0.322383898,2.633049818,2.518064446,2.460183683,0.179268293,2.94,2.610799307,1.981054688,2.928515625,0.947460938,0.084848485,2.583984375,2.0671875,-0.418547281,"torotoro"
