"","value","parameter"
"285",0.118780720634458,"Nm_meg_tor"
"286",0.116099514556823,"Nm_meg_tor"
"287",0.120311477422112,"Nm_meg_tor"
"288",0.115509062454434,"Nm_meg_tor"
"289",0.116805980143659,"Nm_meg_tor"
"290",0.12183722677135,"Nm_meg_tor"
"291",0.117136213626888,"Nm_meg_tor"
"292",0.118188938125076,"Nm_meg_tor"
"293",0.115649499766711,"Nm_meg_tor"
"294",0.12332390060008,"Nm_meg_tor"
"295",0.121287092133808,"Nm_meg_tor"
"296",0.123964608790253,"Nm_meg_tor"
"297",0.117001397638531,"Nm_meg_tor"
"298",0.11555915341335,"Nm_meg_tor"
"299",0.117708792872262,"Nm_meg_tor"
"300",0.118719396590055,"Nm_meg_tor"
"301",0.120131350084258,"Nm_meg_tor"
"302",0.115096546899239,"Nm_meg_tor"
"303",0.124019806986441,"Nm_meg_tor"
"304",0.118700391664706,"Nm_meg_tor"
"305",0.117196928958372,"Nm_meg_tor"
"306",0.114269992306104,"Nm_meg_tor"
"307",0.120840444585933,"Nm_meg_tor"
"308",0.11169926345009,"Nm_meg_tor"
"309",0.119740095560134,"Nm_meg_tor"
"310",0.117943215401575,"Nm_meg_tor"
"311",0.116290567868104,"Nm_meg_tor"
"312",0.113059780701569,"Nm_meg_tor"
"313",0.120987298178634,"Nm_meg_tor"
"314",0.121005062222533,"Nm_meg_tor"
"315",0.116687906024185,"Nm_meg_tor"
"316",0.121180490401063,"Nm_meg_tor"
"317",0.118650741111381,"Nm_meg_tor"
"318",0.121420320259275,"Nm_meg_tor"
"319",0.119717118345924,"Nm_meg_tor"
"320",0.112977952589188,"Nm_meg_tor"
"321",0.121491177864907,"Nm_meg_tor"
"322",0.120916107429134,"Nm_meg_tor"
"323",0.11859743416136,"Nm_meg_tor"
"324",0.113715184338371,"Nm_meg_tor"
"325",0.114352875272562,"Nm_meg_tor"
"326",0.11461380262234,"Nm_meg_tor"
"327",0.118081808319953,"Nm_meg_tor"
"328",0.113814955433317,"Nm_meg_tor"
"329",0.115007090015079,"Nm_meg_tor"
"330",0.115588870760457,"Nm_meg_tor"
"331",0.112290089132151,"Nm_meg_tor"
"332",0.119783192835003,"Nm_meg_tor"
"333",0.121786646850203,"Nm_meg_tor"
